Script	Run	Model	AUC
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	6957228-RANDOM	RANDOM	28.950610122742866
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	708289-RANDOM	RANDOM	28.851232406932525
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7125113-UNIV	UNIV	28.856358956557084
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7149470-RANDOM	RANDOM	28.975604895616005
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7160954-RANDOM	RANDOM	29.016255723173387
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7255556-RANDOM	RANDOM	28.97125530802769
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7295190-UNIV	UNIV	28.868615084871347
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7388657-RANDOM	RANDOM	28.99743325262209
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7400610-RANDOM	RANDOM	28.997571174355098
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7409232-RANDOM	RANDOM	28.94628590197066
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7416510-RANDOM	RANDOM	28.863549219303316
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	750888-UNIV	UNIV	28.793372076149428
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7561554-RANDOM	RANDOM	28.848874505455
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7581102-RANDOM	RANDOM	28.851278714472578
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7617570-RANDOM	RANDOM	28.850836604570723
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7630104-RANDOM	RANDOM	28.862067619964527
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7640134-RANDOM	RANDOM	28.84750045035461
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7646526-RANDOM	RANDOM	28.791186979861255
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7663407-RANDOM	RANDOM	28.915199723160146
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7669211-UNIV	UNIV	28.99119562559966
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7676651-RANDOM	RANDOM	28.867485123935708
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	768250-RANDOM	RANDOM	28.893672021111406
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7683903-RANDOM	RANDOM	28.88508610194759
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7737868-UNIV	UNIV	28.99529506918795
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7743548-RANDOM	RANDOM	29.003313213284642
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7753692-RANDOM	RANDOM	28.79000416006076
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7759999-UNIV	UNIV	28.85222104701136
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7766708-UNIV	UNIV	28.877038380982462
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7831152-UNIV	UNIV	28.86864512647027
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7836633-RANDOM	RANDOM	28.794364918546414
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7849148-RANDOM	RANDOM	28.93040496996195
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7854166-RANDOM	RANDOM	28.90638207335192
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7908971-RANDOM	RANDOM	29.00042756032982
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7991221-UNIV	UNIV	28.997438630955685
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	7994775-UNIV	UNIV	28.782117848784907
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8003580-UNIV	UNIV	28.94376481047988
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8022061-RANDOM	RANDOM	28.93873874469829
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8036645-RANDOM	RANDOM	29.0158122094525
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8038677-RANDOM	RANDOM	28.93267213154165
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	808838-RANDOM	RANDOM	28.85973254101481
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8148154-RANDOM	RANDOM	28.99147603224738
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8211609-RANDOM	RANDOM	28.93614846115782
